District,Road_Slot,Latitude,Longitude
Pontianak City,III,-0.0298015013534171,109.30792100407167
Pontianak City,III,-0.0281430402138101,109.30759982549812
Pontianak City,III,-0.0316606356876143,109.30086375605852
Pontianak City,III,-0.0350102558740839,109.29630025986516
Pontianak City,III,-0.0399452021922847,109.29086235409274
Pontianak City,III,-0.041245120740468,109.28960875667956
Pontianak City,III,-0.0263791076699749,109.30307353477954
Pontianak City,III,-0.028607387145206,109.2992510430929
Pontianak City,III,-0.0509119489553822,109.31479909163689
Pontianak City,III,-0.0499171547955475,109.31472213679356
Pontianak City,III,-0.0492971181031078,109.31561958210506
Pontianak City,III,-0.0475956398102177,109.31584408333391
Pontianak City,III,-0.0494058963783699,109.31405391529069
Pontianak City,III,-0.0480622372152898,109.31507445277566
Pontianak City,III,-0.0531941058235481,109.31320662540016
Pontianak City,III,-0.05397501730797,109.31218606166752
Pontianak City,III,-0.0523225359231511,109.31305345122736
Pontianak City,III,-0.0530821133467964,109.31102576135584
Pontianak City,III,-0.0513504688155199,109.3119590739411
Pontianak City,III,-0.0531295273127892,109.3101627634922
Pontianak City,III,-0.0522417204779512,109.31031958185471
Pontianak City,III,-0.0519833234947263,109.31254112781777
Pontianak City,III,-0.0546424530016638,109.31009662121294
Pontianak City,III,-0.0538140046506468,109.31013694103382
Pontianak City,III,-0.0543189178486526,109.30895264563134
Pontianak City,III,-0.0524959933554205,109.30742099977525
Pontianak City,III,-0.0550005069018149,109.31112319143934
Pontianak City,III,-0.0560860389639226,109.3100559717585
Pontianak City,III,-0.0556383408136856,109.30977019939168
Pontianak City,III,-0.0570984794113145,109.30719540300316
Pontianak City,III,-0.0554616115147528,109.30866032692003
Pontianak City,III,-0.0568056557470411,109.3069395609646
Pontianak City,III,-0.0559792314079859,109.30729557284197
Pontianak City,III,-0.0569863710166521,109.30490622100164
Pontianak City,III,-0.0555719090081155,109.30633496424724
Pontianak City,III,-0.0560434626216766,109.30517439757404
Pontianak City,III,-0.0556557522546066,109.30518491102158
Pontianak City,III,-0.0553393698365152,109.30510043356216
Pontianak City,III,-0.0548994926771862,109.3053373317446
Pontianak City,III,-0.0582293064149343,109.3069389315601
Pontianak City,III,-0.0575095876399765,109.30677179787496
Pontianak City,III,-0.0576026220687927,109.30605048986884
Pontianak City,III,-0.0569199121483274,109.30641467173145
Pontianak City,III,-0.0569462526518207,109.30600976626984
Pontianak City,III,-0.0607321432840673,109.30322155066514
Pontianak City,III,-0.0596627231524849,109.30361403267968
Pontianak City,III,-0.0590341194947176,109.30343701108823
Pontianak City,III,-0.0594841519732935,109.3023808169266
Pontianak City,III,-0.0589447998986567,109.30231801820744
Pontianak City,III,-0.0558764291401569,109.30435409745552
Pontianak City,III,-0.05688649853893,109.30288203255918
Pontianak City,III,-0.055146467561348,109.30400305434924
Pontianak City,III,-0.0556232442996818,109.30271611434677
Pontianak City,III,-0.0532903497224861,109.30534955834852
Pontianak City,III,-0.0568900986425133,109.3002229524868
Pontianak City,III,-0.0537147311283541,109.30344286127352
Pontianak City,III,-0.0559670697600761,109.30049993735906
Pontianak City,III,-0.0521955420149633,109.30401943152202
Pontianak City,III,-0.0563479122670794,109.29925399525362
Pontianak City,III,-0.0559393933550947,109.29913581393946
Pontianak City,III,-0.0518593258370453,109.30307531676767
Pontianak City,III,-0.0543303759936798,109.29964369495762
Pontianak City,III,-0.0510509427851977,109.30281043131303
Pontianak City,III,-0.0505056424906672,109.30270598307872
Pontianak City,III,-0.0502305123018943,109.30247623107356
Pontianak City,III,-0.0499374009050268,109.30216065392231
Pontianak City,III,-0.0522124533876784,109.29920853213636
Pontianak City,III,-0.0533498787412881,109.29777111019536
Pontianak City,III,-0.0506614537640392,109.29998313154304
Pontianak City,III,-0.0529968957131387,109.29764914614756
Pontianak City,III,-0.0495485092248735,109.30068468891504
Pontianak City,III,-0.048846366551015,109.3008736410658
Pontianak City,III,-0.0489148115646734,109.30014831650396
Pontianak City,III,-0.0487493161956445,109.29966821484746
Pontianak City,III,-0.0482664125833577,109.29966050103644
Pontianak City,III,-0.0477914508497099,109.29901771107608
Pontianak City,III,-0.0473072346497826,109.29873223534752
Pontianak City,III,-0.0469296575071294,109.29840867856794
Pontianak City,III,-0.0502693658398972,109.29374068416185
Pontianak City,III,-0.0488867890351799,109.29459259313415
Pontianak City,III,-0.0447617356967559,109.29858861957028
Pontianak City,III,-0.0451527374172136,109.29747817291006
Pontianak City,III,-0.0444585892432408,109.29763614896116
Pontianak City,III,-0.046000852282584,109.29563563017568
Pontianak City,III,-0.0481626463007657,109.29228316185912
Pontianak City,III,-0.0447739932445596,109.29567955178362
Pontianak City,III,-0.0463476980313287,109.29377831204066
Pontianak City,III,-0.0439466636268079,109.2957958738652
Pontianak City,III,-0.047928240862729,109.29133094413626
Pontianak City,III,-0.0444501989735778,109.29472319086813
Pontianak City,III,-0.0445486280211229,109.2940421500939
Pontianak City,III,-0.0463159020150334,109.29165174536172
Pontianak City,III,-0.0420822303264176,109.29526928015352
Pontianak City,III,-0.0446248006324032,109.29228289670289
Pontianak City,III,-0.0411837654893166,109.29113460801456
Pontianak City,III,-0.0403272125679885,109.285748440587
Pontianak City,III,-0.0375549969365267,109.28860070376632
Pontianak West,III,-0.0154579094598657,109.32762836780316
Pontianak West,III,-0.0189026407900875,109.3244385212644
Pontianak West,III,-0.015818043202125,109.32342511727056
Pontianak West,III,-0.0180997959287847,109.32099638135516
Pontianak West,III,-0.0183514767066678,109.31606750103047
Pontianak West,III,-0.0184990287559342,109.31536071725044
Pontianak West,III,-0.0211035198525498,109.31030331567406
Pontianak West,III,-0.0218521361316778,109.31067486899948
Pontianak West,III,-0.023697950346379,109.30787537501372
Pontianak West,III,-0.0235056051582137,109.30753957900647
Pontianak West,III,-0.0237648093055063,109.3074524072282
Pontianak West,III,-0.0231156042506461,109.30701471531646
Pontianak West,III,-0.0234060540011299,109.3067404953749
Pontianak West,III,-0.0241710221210024,109.3063985759362
Pontianak West,III,-0.0244211457403044,109.30606458972588
Pontianak West,III,-0.0244501256905204,109.3053569298505
Pontianak West,III,-0.0236741567762927,109.30471634539336
Pontianak West,III,-0.0251339201359096,109.30450171190498
Pontianak West,III,-0.0251432318308383,109.30323464053753
Pontianak West,III,-0.0258270170571099,109.302758045488
Pontianak West,III,-0.0262019623957988,109.30232431276406
Pontianak West,III,-0.0265546065451214,109.3009628280406
Pontianak West,III,-0.02721960162284,109.29933691001044
Pontianak West,III,-0.0287455848635595,109.2979400524596
Pontianak West,III,-0.0306330171417977,109.29504277390696
Pontianak West,III,-0.0315201260999509,109.29442137940217
Pontianak West,III,-0.0315713122354107,109.29379790599764
Pontianak West,III,-0.0344861725316959,109.29070099457454
Pontianak West,III,-0.0353133086567268,109.29011811769368
Pontianak West,III,-0.0364350097157017,109.28905877284862
Pontianak West,III,-0.037874874949322,109.28735381489264
Pontianak West,III,-0.0380935827522095,109.2872433854486
Pontianak West,III,-0.0205907348329652,109.3066053181564
Pontianak West,III,-0.0244388041505839,109.30081181897836
Pontianak West,III,-0.032219439473722,109.28014803622514
Pontianak West,III,-0.0349343100464156,109.27993304113896
Pontianak West,III,-0.0297253586107512,109.28179483439274
Pontianak West,III,-0.0170647141755442,109.32605731399896
Pontianak West,III,-0.0156500462967893,109.32653616845056
Pontianak West,III,-0.0159812984189883,109.32538530242051
Pontianak West,III,-0.0156729054918034,109.32568874755998
Pontianak West,III,-0.0149100742028999,109.32515447218422
Pontianak West,III,-0.0147767836933592,109.32463809361184
Pontianak West,III,-0.0149277106728735,109.32314433677864
Pontianak West,III,-0.0153444056129304,109.32292512309624
Pontianak West,III,-0.0155497040256582,109.3224251358224
Pontianak West,III,-0.0106414585867522,109.32099872625682
Pontianak West,III,-0.0111105512707461,109.31965637749003
Pontianak West,III,-0.0084761094379032,109.3164039415023
Pontianak West,III,-0.0088618169227595,109.31519500709793
Pontianak West,III,-0.0075066486489478,109.31419450920764
Pontianak West,III,-0.0080775375051573,109.3137573590355
Pontianak West,III,-0.008306481736156,109.313502540963
Pontianak West,III,-0.0097734772858213,109.31545517028596
Pontianak West,III,-0.0121770876799354,109.31862529643968
Pontianak West,III,-0.0141351056040091,109.32125732086132
Pontianak West,III,-0.0087042971987411,109.3135427777672
Pontianak West,III,-0.0097046133251366,109.31347776122752
Pontianak West,III,-0.0100028966246306,109.3138343634413
Pontianak West,III,-0.0099333574133709,109.31325417239292
Pontianak West,III,-0.0101755217918947,109.31303349378577
Pontianak West,III,-0.0099541580765657,109.31165934112778
Pontianak West,III,-0.0124344484250868,109.3141966582504
Pontianak West,III,-0.0124753948513752,109.3133031462581
Pontianak West,III,-0.0175135226450927,109.31568671245483
Pontianak West,III,-0.0156332509061303,109.31520468253744
Pontianak West,III,-0.0156944296548931,109.31332652658844
Pontianak West,III,-0.0184860469470017,109.3144651671518
Pontianak West,III,-0.0179796959336557,109.31371201601132
Pontianak West,III,-0.0176032292389357,109.31338193438712
Pontianak West,III,-0.0160533240000545,109.31307063628437
Pontianak West,III,-0.0181979302390729,109.3136314051843
Pontianak West,III,-0.0211328645967268,109.31361525141956
Pontianak West,III,-0.0154290263462424,109.31236224317232
Pontianak West,III,-0.0114627521549665,109.31291064633886
Pontianak West,III,-0.0165363516984762,109.30941098035385
Pontianak West,III,-0.0189495209541101,109.3093339139513
Pontianak West,III,-0.0194697257042466,109.30907344173976
Pontianak West,III,-0.0186457365813607,109.3073126605554
Pontianak West,III,-0.0161257579619372,109.30489399139648
Pontianak West,III,-0.0163351110248924,109.3045709309656
Pontianak West,III,-0.0166787039492471,109.30408134712012
Pontianak West,III,-0.0167342162747012,109.30367470303712
Pontianak West,III,-0.0169328000253685,109.30340617109168
Pontianak West,III,-0.0169091446849875,109.3030593992804
Pontianak West,III,-0.0208375215340497,109.30470606941282
Pontianak West,III,-0.0198121554380388,109.3041612709908
Pontianak West,III,-0.0173425171193096,109.3026370853915
Pontianak West,III,-0.019894849049695,109.30307223328732
Pontianak West,III,-0.0195149298365841,109.30260361129965
Pontianak West,III,-0.01933799602296,109.30217117990044
Pontianak West,III,-0.022299908596809,109.3033065168701
Pontianak West,III,-0.0194630205263585,109.3018489100458
Pontianak West,III,-0.0226807897258476,109.30278744011636
Pontianak West,III,-0.019863064078652,109.3006187525832
Pontianak West,III,-0.0231266354263466,109.30179693818032
Pontianak West,III,-0.0236348962260277,109.30180181564464
Pontianak West,III,-0.0201938274588294,109.29996393954252
Pontianak West,III,-0.0233847955086659,109.30102756205834
Pontianak West,III,-0.0205156140941058,109.29946370648918
Pontianak West,III,-0.020573226711057,109.29911989030164
Pontianak West,III,-0.0234449795818133,109.30068696433548
Pontianak West,III,-0.0232480908952321,109.30020981103576
Pontianak West,III,-0.0210766120650309,109.29905461739828
Pontianak West,III,-0.0211692035994831,109.29874568334944
Pontianak West,III,-0.0210202212909838,109.29818096773424
Pontianak West,III,-0.0244808062268379,109.29806794709856
Pontianak West,III,-0.0230000403561918,109.29663875599714
Pontianak West,III,-0.0258143115548579,109.29682279533012
Pontianak West,III,-0.0261756274782755,109.2966386775082
Pontianak West,III,-0.0259563104498967,109.2956857149294
Pontianak West,III,-0.0246863789871389,109.29448969379789
Pontianak West,III,-0.0261807298750192,109.29451670835662
Pontianak West,III,-0.0233213363367246,109.29237258149752
Pontianak West,III,-0.020568764445369,109.29079835431264
Pontianak West,III,-0.0232203281848053,109.29184560416746
Pontianak West,III,-0.020256366277352,109.29019398607969
Pontianak West,III,-0.0237361490821527,109.29175715063928
Pontianak West,III,-0.0281834816320332,109.29403750897092
Pontianak West,III,-0.0255794681236283,109.2916552816168
Pontianak West,III,-0.0248737972737182,109.29065081737872
Pontianak West,III,-0.0281729809975856,109.292575128816
Pontianak West,III,-0.0268029177706929,109.29147142307598
Pontianak West,III,-0.026975483883008,109.29059190205412
Pontianak West,III,-0.0293076161883294,109.29178448375426
Pontianak West,III,-0.0270361313871192,109.29015624096417
Pontianak West,III,-0.026495524528408,109.28918264756363
Pontianak West,III,-0.0265360181957021,109.28865752056956
Pontianak West,III,-0.0306904206086155,109.29125283753702
Pontianak West,III,-0.0277033406630283,109.28849257271936
Pontianak West,III,-0.0290595790712934,109.28902447153048
Pontianak West,III,-0.0273524288592615,109.28733420758395
Pontianak West,III,-0.0291941107280896,109.28669946106018
Pontianak West,III,-0.0301169432782577,109.28699170978123
Pontianak West,III,-0.0297051078035417,109.28584017404933
Pontianak West,III,-0.029594070737631,109.28535851310092
Pontianak West,III,-0.0308577521038089,109.2858530943878
Pontianak West,III,-0.0300430922041557,109.28484430916878
Pontianak West,III,-0.0319947749210366,109.28580820448563
Pontianak West,III,-0.0319895010365705,109.28545491884594
Pontianak West,III,-0.0319720292411386,109.28421767348554
Pontianak West,III,-0.0351525868610911,109.282024183918
Pontianak West,III,-0.0328492435468312,109.28035318131997
Pontianak West,III,-0.0037450120803691,109.31300530156942
Pontianak West,III,-0.0025491223588674,109.3132758184605
Pontianak West,III,-0.0073266428965337,109.31129977081171
Pontianak West,III,-0.007674165599931,109.31148394864118
Pontianak West,III,-0.0083888365369984,109.3125746429386
Pontianak West,III,-0.0085649096391051,109.31096093478024
Pontianak West,III,-0.0093597877370963,109.3120111873244
Pontianak West,III,-0.0095271345866718,109.31078979614126
Pontianak West,III,-0.0056445114957368,109.31083769264048
Pontianak West,III,-0.007849700488778,109.3091025208652
Pontianak West,III,-0.0081794337732709,109.30898915913863
Pontianak West,III,-0.0088755518295234,109.30970908478348
Pontianak West,III,-0.0088222139771701,109.30796267367032
Pontianak West,III,-0.0092714149652057,109.30826956552292
Pontianak West,III,-0.0097714043417129,109.30891786350055
Pontianak West,III,-0.0104627648739819,109.31064294161068
Pontianak West,III,-0.0096249354781151,109.30695670143032
Pontianak West,III,-0.011137056123843,109.31078197863864
Pontianak West,III,-0.010117615130106,109.30669883843537
Pontianak West,III,-0.0114772877232687,109.30857122403252
Pontianak West,III,-0.0118253158050495,109.30804800444892
Pontianak West,III,-0.0124597346513673,109.3058146020541
Pontianak West,III,-0.0131597555143373,109.30704861881549
Pontianak West,III,-0.0133108533780066,109.30583942421458
Pontianak West,III,-0.0135473415864882,109.30593778856311
Pontianak West,III,-0.0138458086308626,109.30583514398118
Pontianak West,III,-0.0144783621034367,109.30780290688402
Pontianak West,III,-0.0145925899274518,109.3065755314297
Pontianak West,III,-0.0147167865342351,109.3057554588501
Pontianak West,III,-0.0150206312970159,109.30576018133424
Pontianak West,III,-0.0153773614793407,109.30580274301248
Pontianak West,III,-0.0164767837461608,109.30865006241469
Pontianak West,III,-0.0160387927854483,109.3057056990757
Pontianak West,III,-0.0162452304344673,109.30555242240824
Pontianak West,III,-0.0045903520535691,109.31041704483836
Pontianak West,III,-0.002746102066219,109.31091896956642
Pontianak West,III,-0.0075415161898357,109.3066950570104
Pontianak West,III,-0.0080881288868731,109.30820022460706
Pontianak West,III,-0.00790602252941,109.3064493154543
Pontianak West,III,-0.0082171209007178,109.30621911858772
Pontianak West,III,-0.0084677068743659,109.30563941216523
Pontianak West,III,-0.0094312793748738,109.30595951239717
Pontianak West,III,-0.0098513936713191,109.3058826007189
Pontianak West,III,-0.0100603855883968,109.30573192968048
Pontianak West,III,-0.010268888403834,109.30524711951662
Pontianak West,III,-0.0106885248453091,109.3054583524558
Pontianak West,III,-0.0111540661877323,109.30553574529462
Pontianak West,III,-0.0026676324177893,109.3064417156862
Pontianak West,III,-0.0064608569719832,109.3041865894815
Pontianak West,III,-0.0062188642599544,109.30426166558392
Pontianak West,III,-0.0054250953427124,109.30437000381936
Pontianak West,III,-0.0053570777425261,109.3028421648161
Pontianak West,III,-0.0059316597784783,109.30482315423552
Pontianak West,III,-0.0061810201981891,109.30292256633513
Pontianak West,III,-0.0080698382729179,109.30469768858693
Pontianak West,III,-0.0082391647856403,109.30273381883768
Pontianak West,III,-0.0086427764419818,109.30236950243687
Pontianak West,III,-0.0089266197356616,109.29974875147164
Pontianak West,III,-0.0087795947442028,109.304324578094
Pontianak West,III,-0.0092007428631285,109.30609965409936
Pontianak West,III,-0.0091342705249129,109.304591916962
Pontianak West,III,-0.009238991195594,109.30525140249937
Pontianak West,III,-0.0090820711976152,109.301750941249
Pontianak West,III,-0.0094119376145166,109.30234877860656
Pontianak West,III,-0.0094594617179783,109.3045489169274
Pontianak West,III,-0.0106203877134914,109.3041734963916
Pontianak West,III,-0.0110615614113566,109.30348960884471
Pontianak West,III,-0.0115458217819495,109.3046826326156
Pontianak West,III,-0.0118319991768511,109.30561473209048
Pontianak West,III,-0.0118304672922425,109.30194501844976
Pontianak West,III,-0.0122945594420997,109.30459411589268
Pontianak West,III,-0.0126162634721117,109.30393950201432
Pontianak West,III,-0.0129559778929397,109.30201534042482
Pontianak West,III,-0.0132775444368472,109.3035371850245
Pontianak West,III,-0.013696877253705,109.30444934574912
Pontianak West,III,-0.014066086868488,109.30161988288008
Pontianak West,III,-0.0145507316425864,109.3034419879902
Pontianak West,III,-0.0040563626402112,109.30339469695473
Pontianak West,III,-0.0056662796226754,109.3017377909893
Pontianak West,III,-0.006156537264656,109.30180111009864
Pontianak West,III,-0.0064102487823535,109.30182879336692
Pontianak West,III,-0.0074903912808551,109.30190952390524
Pontianak West,III,-0.0074967054863364,109.30248444128354
Pontianak West,III,-0.0082295892154581,109.30208193356437
Pontianak West,III,-0.0074653080097254,109.29881279483376
Pontianak West,III,-0.0075098615395908,109.29946713629433
Pontianak West,III,-0.0068333892979931,109.30437904277647
Pontianak West,III,-0.007029695707503,109.30487751514136
Pontianak West,III,-0.0067933455815688,109.29716651170963
Pontianak West,III,-0.0063609667706329,109.29732773935358
Pontianak West,III,-0.0054936757314265,109.3003659693202
Pontianak West,III,-0.0058455523380978,109.29707853183332
Pontianak West,III,-0.0052224473376112,109.29966253901269
Pontianak West,III,-0.0050855240347208,109.29925759902429
Pontianak West,III,-0.0050969155084646,109.29831764686516
Pontianak West,III,-0.0046930451221292,109.29959371389548
Pontianak West,III,-0.004372630835513,109.29989934286016
Pontianak West,III,-0.0040278377132772,109.3000247648022
Pontianak West,III,-0.0036594049721169,109.29993083508018
Pontianak West,III,-0.0046695527253813,109.30022511478548
Pontianak West,III,-0.0027920022168433,109.29938274110384
Pontianak West,III,-0.0023917518279772,109.29973072007829
Pontianak West,III,-0.0078290422729712,109.29877196847995
Pontianak West,III,-0.0080135427734422,109.2996897279372
Pontianak West,III,-0.0078704828616843,109.2978841700043
Pontianak West,III,-0.0083777525221323,109.29704506807128
Pontianak West,III,-0.0086601505041972,109.29817525503168
Pontianak West,III,-0.008968490591046,109.29797004837302
Pontianak West,III,-0.0094851380958916,109.29669172370556
Pontianak West,III,-0.0093404352009053,109.29839010088018
Pontianak West,III,-0.010558082965257,109.29503149026836
Pontianak West,III,-0.0097728641372303,109.29821181413509
Pontianak West,III,-0.0102215811610609,109.29675775061948
Pontianak West,III,-0.0110140568104074,109.29400145771945
Pontianak West,III,-0.0103079092011264,109.29852465072868
Pontianak West,III,-0.0108204386659539,109.2980430115866
Pontianak West,III,-0.0113066305851913,109.29666704846106
Pontianak West,III,-0.0111289494335167,109.29919266923028
Pontianak West,III,-0.011514439596962,109.29979384022371
Pontianak West,III,-0.011272333649655,109.30149739207305
Pontianak West,III,-0.0132158106070837,109.29466756210095
Pontianak West,III,-0.0119617995105262,109.29959251824783
Pontianak West,III,-0.013551734459623,109.29483284092971
Pontianak West,III,-0.0122995751628634,109.2999150282843
Pontianak West,III,-0.0136031090178213,109.29524897121117
Pontianak West,III,-0.012696824499641,109.2993162550514
Pontianak West,III,-0.0134913924814137,109.2963478309682
Pontianak West,III,-0.0131587726313917,109.30120480363335
Pontianak West,III,-0.014522419950725,109.29495028235108
Pontianak West,III,-0.0201884316766154,109.28200072446272
Pontianak West,III,-0.0272066094543575,109.27625078968458
Pontianak West,III,-0.0135485152497267,109.30027097681038
Pontianak West,III,-0.013954626440165,109.29952199722932
Pontianak West,III,-0.014436388156937,109.29973185378952
Pontianak West,III,-0.014537032361788,109.3010390926969
Pontianak West,III,-0.0153095776210059,109.30172718792711
Pontianak West,III,-0.0153406067603527,109.30088344236492
Pontianak West,III,-0.0158541627524478,109.29941819530536
Pontianak West,III,-0.0162831882990362,109.30101138275266
Pontianak West,III,-0.0168591277180572,109.30198925583508
Pontianak West,III,-0.0172700612673483,109.301920286613
Pontianak West,III,-0.0164974771247299,109.2972551253594
Pontianak West,III,-0.017119246170346,109.29948901215144
Pontianak West,III,-0.0184735425290855,109.30232629174296
Pontianak West,III,-0.0181814987225203,109.30195768771982
Pontianak West,III,-0.0170970217479034,109.29491132554828
Pontianak West,III,-0.0176935832443403,109.29885773628388
Pontianak West,III,-0.018170146836339,109.30043759182064
Pontianak West,III,-0.0175950407347561,109.29456793021964
Pontianak West,III,-0.0181571078213775,109.29915854466648
Pontianak West,III,-0.0179319754699488,109.29564551656097
Pontianak West,III,-0.0191469896510067,109.30070786186974
Pontianak West,III,-0.018299682546427,109.29718152909152
Pontianak West,III,-0.0195436968778744,109.30068411133514
Pontianak West,III,-0.0188209942449195,109.29451629783874
Pontianak West,III,-0.0198626884302212,109.29401086861176
Pontianak West,III,-0.0202381172467066,109.29376543206313
Pontianak West,III,-0.0203512511601209,109.29430647473978
Pontianak West,III,-0.0203940198449227,109.29613432213768
Pontianak West,III,-0.0207579107550666,109.29334254364156
Pontianak West,III,-0.0210610087838861,109.29415504621444
Pontianak West,III,-0.0219733613140282,109.29455527365052
Pontianak West,III,-0.0219721691875171,109.29713933249856
Pontianak West,III,-0.0225840600251581,109.2934585970747
Pontianak West,III,-0.0221746350551647,109.29664111582198
Pontianak West,III,-0.0229798838907607,109.29755922589138
Pontianak West,III,-0.0228764255674367,109.29509402416105
Pontianak West,III,-0.0085903416885126,109.29324030867048
Pontianak West,III,-0.0089813737901757,109.29280597784025
Pontianak West,III,-0.0083230405070704,109.291365905262
Pontianak West,III,-0.0086686623359069,109.29183049739208
Pontianak West,III,-0.0089820793787387,109.29222356393096
Pontianak West,III,-0.0084268945713305,109.28747664385942
Pontianak West,III,-0.0088206938094578,109.28768556610906
Pontianak West,III,-0.0011712930360538,109.29064169050984
Pontianak West,III,-0.007738025039043,109.29031807731111
Pontianak West,III,-0.00813737378993,109.28974477297815
Pontianak West,III,-0.0093972745942767,109.29068196463022
Pontianak West,III,-0.0092268033641495,109.2886800077124
Pontianak West,III,-0.0097622436852956,109.29059083603816
Pontianak West,III,-0.0094730638614562,109.28747407323463
Pontianak West,III,-0.0098624144880548,109.28720051431286
Pontianak West,III,-0.0106106445066278,109.28963634464728
Pontianak West,III,-0.0100945710773353,109.28671040928168
Pontianak West,III,-0.0110744490357955,109.29061714690216
Pontianak West,III,-0.0109188316623316,109.28903855881316
Pontianak West,III,-0.0114267180260985,109.2903915619155
Pontianak West,III,-0.0113642418904055,109.28645513460523
Pontianak West,III,-0.0048683506914571,109.29027975393748
Pontianak West,III,-0.0032893396794513,109.29066450989713
Pontianak West,III,-0.0023743078830979,109.2878456986342
Pontianak Southeast,III,-0.0511204593109858,109.34842061045258
Pontianak Southeast,III,-0.0487063653841648,109.3492384427068
Pontianak Southeast,III,-0.0485255361987896,109.34974635780716
Pontianak Southeast,III,-0.0474807128118514,109.3503543467825
Pontianak Southeast,III,-0.055895541581542,109.3443396746869
Pontianak Southeast,III,-0.0600746247737436,109.34012162292984
Pontianak Southeast,III,-0.0595496526853606,109.34132221202992
Pontianak Southeast,III,-0.0606457994800406,109.33931396673522
Pontianak Southeast,III,-0.062189787039859,109.33953980974223
Pontianak Southeast,III,-0.0628923354566584,109.3396838225268
Pontianak Southeast,III,-0.0645078137529488,109.34048630644874
Pontianak Southeast,III,-0.0622582738410697,109.33851021844704
Pontianak Southeast,III,-0.0638082248544429,109.33796123714694
Pontianak Southeast,III,-0.0669721717768293,109.3414287647841
Pontianak Southeast,III,-0.0633851441447069,109.33723318835186
Pontianak Southeast,III,-0.0650568451059488,109.33577047845168
Pontianak Southeast,III,-0.0690227317587738,109.33947859709411
Pontianak Southeast,III,-0.0657968699020873,109.3359012120944
Pontianak Southeast,III,-0.070394342886467,109.33367194331368
Pontianak Southeast,III,-0.049096485253841,109.34976754874992
Pontianak Southeast,III,-0.0463620823186847,109.35145068265189
Pontianak Southeast,III,-0.0463326474805383,109.35197252604956
Pontianak Southeast,III,-0.0484783330885599,109.35283810829394
Pontianak Southeast,III,-0.0457937604289239,109.3523720882542
Pontianak Southeast,III,-0.0468928345685258,109.35271528477432
Pontianak Southeast,III,-0.0543034289903924,109.34955877265908
Pontianak Southeast,III,-0.0535188509737038,109.35277213830564
Pontianak Southeast,III,-0.0501285876538821,109.35013470906937
Pontianak Southeast,III,-0.0485884423372823,109.35177305600216
Pontianak Southeast,III,-0.0522825246413237,109.35285223271497
Pontianak Southeast,III,-0.0503661404186585,109.35481976856536
Pontianak Southeast,III,-0.0512840674661525,109.35451174692533
Pontianak Southeast,III,-0.0520494936370933,109.35386280430026
Pontianak Southeast,III,-0.0494510222359082,109.35506004373065
Pontianak Southeast,III,-0.0566501181417741,109.35189487065178
Pontianak Southeast,III,-0.0583188937377604,109.35399639311704
Pontianak Southeast,III,-0.0564189937471917,109.35229331784149
Pontianak Southeast,III,-0.0561528755441965,109.35211471529117
Pontianak Southeast,III,-0.0573045966643333,109.35366965147914
Pontianak Southeast,III,-0.0579413313819131,109.35483167113122
Pontianak Southeast,III,-0.0551381376157262,109.3530133910369
Pontianak Southeast,III,-0.0543615159073316,109.35333442406626
Pontianak Southeast,III,-0.0565816500094017,109.35644617180692
Pontianak Southeast,III,-0.0535216267597755,109.35388593999504
Pontianak Southeast,III,-0.0543936333536635,109.35509424028618
Pontianak Southeast,III,-0.0527840123703731,109.35433913662033
Pontianak Southeast,III,-0.0524205616234636,109.3545317148236
Pontianak Southeast,III,-0.0538802754333082,109.3565108170574
Pontianak Southeast,III,-0.0515640266056686,109.35537645607874
Pontianak Southeast,III,-0.0538228757102323,109.35806393008788
Pontianak Southeast,III,-0.0535303885152229,109.35933573122564
Pontianak Southeast,III,-0.0511899206560458,109.35648204859476
Pontianak Southeast,III,-0.0510772679244746,109.35664029892664
Pontianak Southeast,III,-0.0508138133337768,109.35679172588048
Pontianak Southeast,III,-0.0516480996295007,109.35798181124242
Pontianak Southeast,III,-0.0599428515350024,109.35230827709924
Pontianak Southeast,III,-0.0586344728919074,109.35055974026804
Pontianak Southeast,III,-0.0589264764877249,109.3507271422856
Pontianak Southeast,III,-0.0591188566590783,109.350504227462
Pontianak Southeast,III,-0.06051479996901,109.35184032395578
Pontianak Southeast,III,-0.0604708904650693,109.35140099801627
Pontianak Southeast,III,-0.0593526236539543,109.3501671275728
Pontianak Southeast,III,-0.0601161808533587,109.35075204749651
Pontianak Southeast,III,-0.0623725207996834,109.35096926720269
Pontianak Southeast,III,-0.0609640267089536,109.34925666007508
Pontianak Southeast,III,-0.0627599899405862,109.35078453415744
Pontianak Southeast,III,-0.0617861698361467,109.34878735976156
Pontianak Southeast,III,-0.0645300088740097,109.35179657307742
Pontianak Southeast,III,-0.0648828578859254,109.3512610884654
Pontianak Southeast,III,-0.0647748990423212,109.35066161475056
Pontianak Southeast,III,-0.0652734688174307,109.35016219375254
Pontianak Southeast,III,-0.0660812178208936,109.35040841679324
Pontianak Southeast,III,-0.0661638287223271,109.3498663519496
Pontianak Southeast,III,-0.0660625222133234,109.34908436650052
Pontianak Southeast,III,-0.0659517881919095,109.34837415668238
Pontianak Southeast,III,-0.0680943365760833,109.35077189144984
Pontianak Southeast,III,-0.0661356810204629,109.3480530901537
Pontianak Southeast,III,-0.0674028405431139,109.34871604967292
Pontianak Southeast,III,-0.0673121995753311,109.3480736797526
Pontianak Southeast,III,-0.0668584032107122,109.34674152363796
